family,genus,species,species english
MONARCHIDAE,POMAREA,Pomarea fluxa,Eiao Monarch
MONARCHIDAE,POMAREA,Pomarea nukuhivae,Nuku Hiva Monarch
MONARCHIDAE,POMAREA,Pomarea iphis,Iphis Monarch
MONARCHIDAE,POMAREA,Pomarea whitneyi,Fatu Hiva Monarch
MONARCHIDAE,POMAREA,Pomarea mira,Ua Pou Monarch
MONARCHIDAE,POMAREA,Pomarea mendozae,Marquesas Monarch
MONARCHIDAE,POMAREA,Pomarea mendozae,Marquesas Monarch
MONARCHIDAE,NEOLALAGE,Neolalage banksiana,Buff-bellied Monarch
MONARCHIDAE,MAYRORNIS,Mayrornis schistaceus,Vanikoro Monarch
MONARCHIDAE,MAYRORNIS,Mayrornis versicolor,Ogea Monarch
